,btc_row_id,btc_id,btc_dt,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_macd,btc_macd_single,btc_rsi,btc_bollinger_bands_sma,btc_bollinger_bands_lower_band,btc_bollinger_bands_upper_band,btc_obv,btc_ichimoku_chikou_span,btc_ichimoku_kijun_sen,btc_ichimoku_tenkan_sen,btc_ichimoku_senkou_span_a,btc_ichimoku_senkou_span_b,btc_stoch_oscillator,btc_stoch_signal,btc_stoch_percent_j,btc_aroon_up,btc_aroon_down,btc_aroon_oscillator,btc_sma5,btc_sma10,btc_sma30,btc_ema5,btc_ema10,btc_ema30,target
885,885,BTC_USDT,2023-04-04,27675.38,28400.0,27802.76,28164.56,2434270.5,1045.296,1152.6174,60.672794,27665.523,26138.355,29192.693,-1005160830.0,29226.2,24397.51,27852.46,22351.121,22669.715,62.62602,57.359604,46.826775,80.0,4.0,80.0,28212.885,27979.166,25854.824,28089.676,27914.756,26474.434,28173.02
886,886,BTC_USDT,2023-04-05,27823.33,28769.43,28160.03,28173.02,3322966.5,998.301,1121.7542,60.720455,27824.29,26897.201,28751.377,-1001837820.0,28075.15,24476.852,27918.324,22075.414,22442.23,58.59162,57.37428,54.939594,76.0,4.0,76.0,28153.555,27999.64,26047.08,28117.457,27961.713,26584.02,28014.35
887,887,BTC_USDT,2023-04-06,27727.28,28173.22,28173.0,28014.35,1702781.2,937.44745,1084.8928,59.269444,27855.8,26948.059,28763.543,-1003540610.0,28669.21,24721.254,28202.004,21995.992,22442.23,58.261627,60.051,63.629745,72.0,4.0,72.0,28065.309,28089.473,26240.904,28083.088,27971.283,26676.299,27909.12
888,888,BTC_USDT,2023-04-07,27795.0,28089.07,28017.27,27909.12,893867.9,870.69257,1042.0527,58.274845,27905.967,27109.732,28702.203,-1004434500.0,29017.94,25498.045,28202.004,21789.865,22442.23,58.081654,56.819683,54.295742,68.0,4.0,68.0,28012.76,28154.402,26447.803,28025.098,27959.98,26755.836,27926.9
889,889,BTC_USDT,2023-04-08,27856.46,28139.99,27903.57,27926.9,1462108.0,809.8877,995.61975,58.40187,27904.55,27108.57,28700.53,-1002972420.0,28841.04,26292.92,28014.51,22240.162,22442.23,56.858994,53.706295,47.400898,64.0,4.0,60.0,28037.59,28112.064,26700.143,27992.365,27953.965,26831.389,28319.67
890,890,BTC_USDT,2023-04-09,27800.03,28490.0,27926.89,28319.67,1275769.8,784.35114,953.366,61.210976,27934.629,27123.78,28745.479,-1001696640.0,29503.66,26292.92,28014.51,22980.695,22980.695,56.031517,57.568573,60.64269,60.0,4.0,60.0,28068.611,28140.748,26972.088,28101.467,28020.457,26927.406,29642.3
891,891,BTC_USDT,2023-04-10,28172.55,29912.36,28326.58,29642.3,3066734.5,860.9144,934.87573,68.84152,28011.33,26910.81,29111.85,-998629890.0,28845.33,27027.404,28573.19,22980.695,22980.695,60.67329,70.745,90.888435,100.0,4.0,100.0,28362.469,28258.012,27278.162,28615.078,28315.338,27102.56,30203.37
892,892,BTC_USDT,2023-04-11,29592.6,30525.43,29641.87,30203.37,5379706.0,955.8465,939.0699,71.410805,28158.953,26755.625,29562.281,-993250180.0,28412.59,27709.17,28879.725,22980.695,22980.695,70.50732,83.20838,108.6105,100.0,4.0,100.0,28800.271,28432.79,27552.21,29144.508,28658.617,27302.613,29886.18
893,893,BTC_USDT,2023-04-12,29666.0,30457.46,30203.71,29886.18,3805783.0,994.0278,950.06146,67.9972,28238.873,26646.037,29831.709,-997055940.0,27670.03,28530.18,29100.406,23663.516,23663.516,80.481445,87.49095,101.50996,96.0,36.0,60.0,29195.684,28604.223,27745.033,29391.732,28881.81,27469.295,30383.74
894,894,BTC_USDT,2023-04-13,29876.85,30567.2,29886.13,30383.74,2452283.2,1052.3054,970.51025,70.388435,28386.025,26585.14,30186.91,-994603710.0,27633.22,28551.064,29147.238,23663.516,23663.516,86.376366,88.42978,92.53659,100.0,32.0,68.0,29687.053,28862.32,27934.791,29722.402,29154.889,27657.324,30469.65
895,895,BTC_USDT,2023-04-14,30030.0,30972.97,30380.65,30469.65,4839988.0,1092.8256,994.9733,70.79421,28535.998,26572.896,30499.1,-989763710.0,27599.99,28753.95,29350.125,24152.186,24112.516,87.70831,87.20422,86.19604,100.0,28.0,72.0,30117.049,29092.83,28141.293,29971.484,29393.936,27838.764,30298.12
896,896,BTC_USDT,2023-04-15,30200.0,30567.2,30469.65,30298.12,793404.25,1098.4349,1015.66565,68.76795,28652.49,26565.379,30739.602,-990557120.0,26972.8,28753.95,29383.984,24274.387,24112.516,87.76524,87.66174,87.45473,96.0,24.0,72.0,30248.21,29305.34,28317.973,30080.363,29558.332,27997.432,30304.37
897,897,BTC_USDT,2023-04-16,30131.81,30541.07,30294.72,30304.37,1709207.9,1090.8105,1030.6946,68.802986,28811.906,26731.525,30892.287,-988847870.0,26798.62,28753.95,29386.5,24662.781,24112.516,86.133896,83.53573,78.339386,92.0,20.0,72.0,30268.412,29534.342,28415.314,30155.031,29693.977,28146.268,29427.34
898,898,BTC_USDT,2023-04-17,29257.7,30306.31,30304.37,29427.34,3814731.5,1002.44366,1025.0444,58.82954,28920.283,26951.793,30888.773,-992662590.0,26775.18,28753.95,29386.5,25160.219,24212.516,81.198845,72.39906,54.7995,88.0,16.0,72.0,30176.645,29686.164,28499.367,29912.467,29645.496,28228.916,30383.04
899,899,BTC_USDT,2023-04-18,29131.0,30465.44,29430.65,30383.04,3943911.0,998.0246,1019.64044,64.81488,29021.92,26973.363,31070.479,-988718720.0,26914.93,28753.95,29572.762,25160.219,24212.516,76.09721,72.35686,64.87614,84.0,12.0,72.0,30176.504,29931.777,28580.293,30069.324,29779.596,28367.893,28782.58
900,900,BTC_USDT,2023-04-19,28614.0,30399.19,30376.97,28782.58,8676283.0,855.51697,986.8158,51.35125,29059.408,27057.719,31061.098,-997395010.0,27177.46,28753.95,29793.484,25341.87,24212.516,66.85937,55.822174,33.7478,80.0,8.0,72.0,29839.09,29978.068,28615.775,29640.41,29598.32,28394.646,28240.45
901,901,BTC_USDT,2023-04-20,28036.88,29076.01,28791.26,28240.45,5189881.0,690.86926,927.62646,47.734146,29047.947,27030.32,31065.574,-1002584900.0,27033.13,28753.95,29504.926,25529.484,24212.516,56.98799,42.784946,14.378855,76.0,4.0,72.0,29427.555,29837.883,28620.182,29173.756,29351.434,28384.697,27265.56
902,902,BTC_USDT,2023-04-21,27168.33,28350.37,28240.45,27265.56,3350871.2,476.22974,837.3471,42.004345,28988.445,26838.596,31138.297,-1005935740.0,27397.29,28753.95,29070.65,25956.258,24212.516,38.32307,16.362085,-27.559883,72.0,4.0,72.0,28819.793,29544.104,28620.67,28537.691,28972.184,28312.496,27815.64
903,903,BTC_USDT,2023-04-22,27160.0,27871.92,27264.97,27815.64,1500032.5,346.5188,739.18146,45.946976,28970.635,26788.361,31152.908,-1004435710.0,26819.44,28819.816,29066.484,25939.99,24212.516,23.467607,11.255789,-13.167848,68.0,4.0,68.0,28497.453,29337.049,28604.932,28297.008,28761.904,28280.441,27593.32
904,904,BTC_USDT,2023-04-23,27358.39,27813.2,27810.13,27593.32,1632575.8,223.2095,635.98706,44.626526,28960.164,26753.7,31166.629,-1006068290.0,26877.65,29066.484,28863.6,25939.99,24212.516,12.663176,10.371654,5.788608,64.0,96.0,-32.0,27939.51,29058.008,28610.02,28062.445,28549.434,28236.11,27511.41
905,905,BTC_USDT,2023-04-24,26990.37,27977.53,27584.92,27511.41,2373977.5,117.52183,532.294,44.1234,28927.506,26656.516,31198.498,-1008442240.0,27107.04,28981.67,28765.719,25939.99,24212.516,11.836071,13.880772,17.970173,60.0,100.0,-40.0,27685.275,28762.184,28611.393,27878.768,28360.703,28189.355,28299.91
906,906,BTC_USDT,2023-04-25,27177.71,28384.5,27511.39,28299.91,2320128.2,96.27909,445.09103,49.97072,28933.852,26670.63,31197.072,-1006122110.0,26725.9,28981.67,28727.904,26124.984,24397.51,14.454014,19.109617,28.420826,56.0,96.0,-40.0,27697.168,28562.361,28622.447,28019.148,28349.648,28196.488,28419.76
907,907,BTC_USDT,2023-04-26,27399.31,29993.65,28297.74,28419.76,10779326.0,88.09938,373.6927,50.813267,28954.121,26717.096,31191.146,-995342780.0,26846.61,28981.67,28727.904,26124.984,24397.51,20.091837,27.285118,41.671684,52.0,92.0,-40.0,27928.008,28373.9,28665.904,28152.686,28362.396,28210.893,29474.99
908,908,BTC_USDT,2023-04-27,28384.56,29856.16,28419.76,29474.99,7036195.5,164.86473,331.9271,57.586143,29032.414,26837.963,31226.867,-988306620.0,27204.58,28981.67,28694.78,26124.984,24397.51,30.038168,43.71977,71.08297,48.0,88.0,-40.0,28259.879,28378.666,28739.744,28593.453,28564.686,28292.447,29312.99
909,909,BTC_USDT,2023-04-28,28907.59,29570.08,29473.01,29312.99,2640952.2,210.20663,307.583,56.304344,29101.719,26964.496,31238.941,-990947580.0,26330.98,28981.67,28492.01,26124.984,24397.51,41.803066,54.404316,79.60681,44.0,84.0,-40.0,28603.812,28271.66,28771.834,28833.299,28700.742,28358.29,29227.56
910,910,BTC_USDT,2023-04-29,29050.03,29428.08,29308.93,29227.56,984604.94,236.52051,293.3705,55.60149,29147.113,27039.906,31254.322,-991932160.0,26498.76,28981.67,28492.01,26124.984,24397.51,53.855705,63.44303,82.61768,40.0,80.0,-40.0,28947.043,28316.16,28811.658,28964.719,28796.527,28414.371,29226.2
911,911,BTC_USDT,2023-04-30,29082.66,29928.12,29231.21,29226.2,3266850.0,254.3328,285.56296,55.58958,29126.309,27030.885,31221.732,-995199040.0,26705.93,28981.67,28492.01,26124.984,24397.51,60.64704,64.09378,70.98726,36.0,76.0,-40.0,29132.3,28414.734,28836.877,29051.879,28874.648,28466.746,28075.15
912,912,BTC_USDT,2023-05-01,27687.82,29347.96,29226.94,28075.15,4777422.5,173.56836,263.16403,46.517582,29019.898,26937.955,31101.84,-999976450.0,26856.16,28981.67,28492.01,26197.588,24397.51,60.1303,52.854088,38.30166,32.0,72.0,-40.0,29063.379,28495.693,28824.195,28726.303,28729.285,28441.482,28669.21
913,913,BTC_USDT,2023-05-02,27899.7,28878.94,28064.29,28669.21,1421141.9,155.70284,241.6718,50.96528,28959.049,26911.08,31007.02,-998555330.0,28064.96,28981.67,28492.01,26461.629,24397.51,55.072086,48.268387,34.66099,28.0,68.0,-40.0,28902.223,28581.05,28840.773,28707.271,28718.363,28456.174,29017.94
914,914,BTC_USDT,2023-05-03,28131.2,29250.0,28666.57,29017.94,1641828.6,167.75003,226.88745,53.414436,28890.76,26949.041,30832.479,-996913470.0,27736.66,28981.67,28585.68,26850.025,24397.51,50.149475,49.325954,47.678913,24.0,64.0,-40.0,28843.213,28723.512,28881.28,28810.828,28772.832,28492.418,28841.04
915,915,BTC_USDT,2023-05-04,28682.23,29360.94,29017.95,28841.04,1527797.1,161.16533,213.74303,51.99568,28809.328,27007.756,30610.9,-998441280.0,27690.9,28981.67,28696.48,27153.715,24397.51,52.35182,59.461124,73.679726,20.0,60.0,-40.0,28765.908,28856.475,28903.83,28820.898,28785.232,28514.91,29503.66
916,916,BTC_USDT,2023-05-05,28755.15,29656.26,28841.01,29503.66,4364455.0,207.0284,212.4001,56.641315,28769.605,27068.879,30470.332,-994076800.0,27211.46,28981.67,28807.969,27153.715,24397.51,59.908833,70.93942,93.0006,16.0,56.0,-40.0,28821.4,28976.85,28948.184,29048.486,28915.855,28578.7,28845.33
917,917,BTC_USDT,2023-05-06,28376.6,29800.0,29501.57,28845.33,1941788.5,188.08534,207.53714,51.32671,28696.654,27147.064,30246.244,-996018620.0,26815.36,28981.67,28807.969,27800.297,24768.695,66.47473,69.023636,74.12145,12.0,52.0,-40.0,28975.436,29019.406,28975.883,28980.768,28903.033,28595.902,28412.59
918,918,BTC_USDT,2023-05-07,28404.33,29100.0,28848.92,28412.59,1221923.4,136.5799,193.3457,48.12987,28645.916,27129.246,30162.588,-997240510.0,27241.1,28981.67,28807.969,28294.447,25075.23,68.07712,64.268295,56.65064,8.0,48.0,-40.0,28924.111,28913.168,28992.666,28791.375,28813.861,28584.074,27670.03
919,919,BTC_USDT,2023-05-08,27165.83,28621.67,28429.37,27670.03,3556975.0,35.434574,161.76347,43.16202,28510.266,27163.55,29856.98,-1000797500.0,27073.9,28981.67,28546.975,28815.293,25075.23,58.536198,42.316666,9.877601,4.0,44.0,-40.0,28654.53,28748.871,28984.104,28417.594,28605.893,28525.104,27633.22
920,920,BTC_USDT,2023-05-09,27343.36,27810.51,27664.49,27633.22,1642823.6,-47.15045,119.98069,42.9255,28452.799,27060.16,29845.436,-1002440320.0,27118.31,28981.67,28482.914,28849.152,25096.113,44.60763,27.23794,-7.501444,4.0,40.0,-40.0,28412.967,28589.438,28961.22,28156.135,28429.043,28467.562,27599.99
921,921,BTC_USDT,2023-05-10,26810.0,28309.88,27627.9,27599.99,2686678.5,-113.967354,73.19108,42.698017,28420.775,26981.408,29860.14,-1005126980.0,25720.54,28688.6,28305.0,29052.037,25299.0,29.817505,19.897911,0.05872121,4.0,100.0,-100.0,28032.232,28426.816,28893.145,27970.754,28278.307,28411.592,26972.8
922,922,BTC_USDT,2023-05-11,26721.14,27613.33,27596.02,26972.8,1777410.0,-215.05022,15.542821,38.545994,28406.137,26915.05,29897.225,-1006904380.0,27217.65,28631.105,28260.57,29068.969,25299.0,21.2354,16.570347,7.240241,4.0,100.0,-100.0,27657.727,28316.582,28785.459,27638.104,28040.941,28318.766,26798.62
923,923,BTC_USDT,2023-05-12,25828.72,27095.36,26965.16,26798.62,2466211.0,-305.6903,-48.703804,37.45664,28355.285,26724.31,29986.262,-1009370620.0,26339.28,28147.08,27814.36,29070.225,25299.0,18.471893,18.947424,19.898483,4.0,100.0,-96.0,27334.932,28129.521,28682.541,27358.275,27815.064,28220.691,26775.18
924,924,BTC_USDT,2023-05-13,26688.1,27021.77,26798.62,26775.18,938626.0,-375.0908,-113.9812,37.303856,28314.379,26571.79,30056.969,-1010309250.0,26491.33,28147.08,27814.36,29070.225,25299.0,17.905317,18.198183,18.783915,4.0,96.0,-96.0,27155.963,27905.246,28562.256,27163.91,27625.994,28127.434,26914.93
925,925,BTC_USDT,2023-05-14,26577.06,27185.04,26775.13,26914.93,1089729.5,-414.0417,-173.9933,38.903954,28284.555,26469.121,30099.988,-1009219520.0,26476.04,28113.955,27814.36,29163.355,25299.0,20.61508,24.699633,32.868736,4.0,92.0,-92.0,27012.305,27712.635,28443.764,27080.916,27496.71,28049.207,27177.46
926,926,BTC_USDT,2023-05-15,26734.64,27651.55,26920.3,27177.46,1698239.9,-418.8977,-222.97418,41.903595,28228.432,26350.059,30106.805,-1007521280.0,25837.34,27911.186,27464.36,29273.719,25299.0,23.677242,28.13391,37.047245,24.0,88.0,-64.0,26927.799,27480.016,28339.742,27113.098,27438.664,27992.965,27033.13
927,927,BTC_USDT,2023-05-16,26869.75,27302.33,27161.38,27033.13,1318797.0,-429.44202,-264.26773,40.719944,28159.102,26212.955,30105.248,-1008840060.0,25925.39,27911.186,27225.195,29129.438,25299.0,27.793625,30.54733,36.05474,20.0,84.0,-64.0,26939.863,27298.795,28230.701,27086.441,27364.932,27931.041,27397.29
928,928,BTC_USDT,2023-05-17,26548.0,27500.0,27036.48,27397.29,1456235.6,-403.75964,-292.16614,44.94549,28055.217,26180.629,29929.803,-1007383870.0,25905.39,27911.186,27069.3,28912.3,25299.0,31.092434,34.59606,41.603317,16.0,80.0,-64.0,27059.598,27197.266,28163.033,27190.059,27370.814,27896.605,26819.44
929,929,BTC_USDT,2023-05-18,26367.29,27466.95,27403.44,26819.44,1378268.5,-425.13315,-318.75952,40.065147,27930.54,26075.564,29785.512,-1008762110.0,25927.1,27911.186,27069.3,28943.15,25299.0,32.24479,31.590973,30.28334,12.0,76.0,-64.0,27068.45,27112.207,28044.246,27066.518,27270.564,27827.111,26877.65
930,930,BTC_USDT,2023-05-19,26640.47,27193.69,26825.2,26877.65,1109244.1,-432.39032,-341.4857,40.762947,27813.043,26004.46,29621.625,-1007652860.0,25137.0,27911.186,26740.137,28965.043,25299.0,32.157654,30.285933,26.542484,8.0,72.0,-64.0,27060.994,27036.648,27980.748,27003.562,27199.125,27765.855,27107.04
931,931,BTC_USDT,2023-05-20,26822.18,27142.92,26877.65,27107.04,968758.56,-414.84982,-356.1585,43.551983,27707.086,25996.428,29417.742,-1006684100.0,25595.93,27911.186,26740.137,28873.695,25299.0,30.67419,30.145668,29.088621,4.0,68.0,-64.0,27046.91,26987.354,27942.969,27038.055,27182.383,27723.352,26725.9
932,932,BTC_USDT,2023-05-21,26679.13,27261.56,27098.09,26725.9,1071731.9,-426.78384,-370.28357,40.167942,27639.623,25886.457,29392.79,-1007755840.0,26344.94,27911.186,27009.42,28854.787,25299.0,30.989748,32.537643,35.633434,4.0,64.0,-64.0,26985.463,26962.664,27924.979,26934.004,27099.387,27658.998,26846.61
933,933,BTC_USDT,2023-05-22,26546.6,27073.37,26720.5,26846.61,1080206.5,-421.64102,-380.55508,41.71264,27548.492,25829.732,29267.252,-1006675650.0,26509.82,27878.42,27009.42,28854.787,25299.0,33.363853,37.40825,45.49704,12.0,60.0,-48.0,26875.328,26967.463,27892.678,26904.871,27053.426,27606.586,27204.58
934,934,BTC_USDT,2023-05-23,26800.01,27471.27,26848.25,27204.58,1349939.2,-384.25067,-381.2942,46.15248,27457.824,25872.562,29043.086,-1005325700.0,26338.73,27878.42,27009.42,28838.225,25299.0,37.604183,42.86666,53.391617,8.0,56.0,-48.0,26952.355,27010.402,27879.72,27004.775,27080.908,27580.65,26330.98
935,935,BTC_USDT,2023-05-24,26100.0,27214.37,27211.26,26330.98,3057467.5,-420.26614,-389.0886,38.454304,27332.322,25808.725,28855.918,-1008383170.0,26839.48,27878.42,26800.0,28736.84,25299.0,40.539505,41.343605,42.9518,4.0,52.0,-48.0,26843.021,26952.008,27840.373,26780.176,26944.559,27500.027,26498.76
936,936,BTC_USDT,2023-05-25,25891.01,26620.0,26327.37,26498.76,1346806.0,-430.30997,-397.33286,40.50675,27182.076,25987.473,28376.68,-1007036350.0,28295.56,27878.42,26695.504,28736.84,25299.0,41.37723,39.921425,37.00982,4.0,48.0,-48.0,26721.365,26884.139,27780.334,26686.371,26863.504,27435.43,26705.93
937,937,BTC_USDT,2023-05-26,26333.3,26910.83,26498.76,26705.93,2260737.5,-416.74884,-401.21606,43.032963,27075.105,26140.564,28009.648,-1004775620.0,30005.35,27814.36,26681.14,28736.84,25299.0,39.37724,36.866688,31.845581,20.0,44.0,-24.0,26717.371,26851.418,27723.207,26692.89,26834.854,27388.365,26856.16
938,938,BTC_USDT,2023-05-27,26567.29,26878.13,26706.14,26856.16,1042352.25,-389.39056,-398.85095,44.861374,26997.285,26289.502,27705.068,-1003733250.0,29889.31,27814.36,26681.14,28736.84,25378.34,40.914642,45.95582,56.038166,16.0,40.0,-24.0,26719.281,26797.305,27635.912,26747.314,26838.729,27354.03,28064.96
939,939,BTC_USDT,2023-05-28,26769.82,28235.16,26856.16,28064.96,3475176.5,-267.08997,-372.49875,56.859585,27017.031,26218.992,27815.072,-1000258110.0,30677.5,27814.36,27063.086,28736.84,25622.746,49.146244,64.61623,95.5562,12.0,36.0,-24.0,26891.357,26921.857,27594.31,27186.53,27061.68,27399.895,27736.66
940,940,BTC_USDT,2023-05-29,27500.0,28415.13,28064.97,27736.66,1670174.6,-194.41588,-336.88217,53.45731,27022.203,26207.1,27837.309,-1001928260.0,30519.48,27814.36,27153.07,28783.676,26399.535,61.37748,73.56039,97.92621,8.0,32.0,-24.0,27172.494,27007.758,27544.615,27369.906,27184.402,27421.623,27690.9
941,941,BTC_USDT,2023-05-30,27476.9,28020.34,27735.29,27690.9,1353855.4,-138.91228,-297.2882,52.98144,27026.75,26197.908,27855.59,-1003282110.0,30465.2,27814.36,27153.07,28839.074,27194.41,72.41082,79.05585,92.3459,4.0,28.0,-24.0,27410.922,27066.145,27493.438,27476.904,27276.494,27438.994,27211.46
942,942,BTC_USDT,2023-05-31,26860.88,27821.42,27693.73,27211.46,1844140.0,-132.08939,-264.24844,48.14562,27038.682,26206.426,27870.938,-1005126270.0,30257.61,27814.36,27153.07,28894.82,27194.41,72.73224,65.58048,51.276962,4.0,24.0,-24.0,27512.03,27114.7,27464.648,27388.424,27264.67,27424.314,26815.36
943,943,BTC_USDT,2023-06-01,26635.39,27336.76,27210.55,26815.36,2640143.8,-156.83638,-242.76602,44.529427,27039.52,26208.197,27870.84,-1007766400.0,30684.16,27464.36,27153.07,28894.82,27557.71,66.01673,53.41386,28.208118,4.0,20.0,-20.0,27503.87,27111.574,27402.854,27197.402,27182.977,27385.027,27241.1
944,944,BTC_USDT,2023-06-02,26529.97,27291.61,26815.36,27241.1,1488043.5,-140.47554,-222.30792,48.966278,27062.814,26236.332,27889.299,-1006278340.0,30079.22,27225.195,27153.07,28894.82,27932.941,55.489388,47.473827,31.442703,4.0,16.0,-16.0,27339.096,27115.227,27343.625,27211.969,27193.545,27375.742,27073.9
945,945,BTC_USDT,2023-06-03,26937.2,27312.68,27245.24,27073.9,1022352.75,-139.3942,-205.72519,47.36401,27070.764,26247.068,27894.459,-1007300740.0,30442.41,27121.926,27374.215,28764.322,28753.95,48.8483,45.657215,39.275043,80.0,12.0,68.0,27206.545,27189.52,27284.72,27165.945,27171.791,27356.268,27118.31
946,946,BTC_USDT,2023-06-04,26966.91,27438.24,27072.28,27118.31,1142135.5,-133.41577,-191.2633,47.852108,27067.807,26245.24,27890.371,-1006158590.0,30480.1,27121.926,27472.55,28732.293,28753.95,47.596333,49.657963,53.781216,76.0,8.0,68.0,27092.025,27251.475,27205.209,27150.066,27162.066,27340.916,25720.54
947,947,BTC_USDT,2023-06-05,25428.54,27129.47,27118.29,25720.54,3954983.2,-238.71454,-200.75354,36.408447,27002.176,25991.152,28013.201,-1010113540.0,30585.43,26921.836,26921.836,28496.8,28753.95,43.46766,35.0878,18.328077,72.0,100.0,-28.0,26793.842,27152.936,27101.049,26673.559,26899.97,27236.375,27217.65
948,948,BTC_USDT,2023-06-06,25370.01,27330.16,25730.78,27217.65,2707702.2,-199.06549,-200.41594,50.15734,26993.195,25993.24,27993.15,-1007405890.0,30620.23,26892.57,26892.57,28445.838,28753.95,41.479183,39.691788,36.117,68.0,100.0,-32.0,26874.3,27189.084,27061.219,26854.922,26957.73,27235.168,26339.28
949,949,BTC_USDT,2023-06-07,26143.06,27300.0,27225.04,26339.28,2507666.5,-235.80237,-207.49323,44.12896,26969.188,25931.357,28007.016,-1009913540.0,31158.16,26892.57,26695.176,27980.72,28400.846,36.291275,34.09424,29.700167,64.0,96.0,-32.0,26693.936,27016.516,27016.86,26683.041,26845.285,27177.37,26491.33
950,950,BTC_USDT,2023-06-08,26222.71,26798.69,26339.11,26491.33,1468559.8,-249.7682,-215.94821,45.353363,26949.871,25891.764,28007.977,-1008444990.0,30768.07,26892.57,26595.715,27980.72,28400.846,38.965252,43.10973,51.398685,60.0,92.0,-32.0,26577.422,26891.982,26978.797,26619.137,26780.93,27133.107,26476.04
951,951,BTC_USDT,2023-06-09,26282.96,26763.64,26498.12,26476.04,1470141.8,-259.08353,-224.57529,45.24598,26918.32,25843.346,27993.295,-1009915140.0,30496.23,26892.57,26404.125,27964.158,28400.846,37.398556,34.991703,30.177994,56.0,88.0,-32.0,26448.967,26770.496,26941.332,26571.438,26725.496,27090.717,25837.34
952,952,BTC_USDT,2023-06-10,25367.29,26532.34,26475.22,25837.34,2576123.2,-314.37973,-242.53616,40.89075,26873.893,25701.727,28046.059,-1012491200.0,29917.08,26891.21,26402.766,27687.773,28400.846,35.87462,29.522425,16.818037,52.0,100.0,-48.0,26472.328,26633.084,26903.482,26326.738,26564.012,27009.854,25925.39
953,953,BTC_USDT,2023-06-11,25640.68,26236.91,25838.75,25925.39,1470589.0,-347.09625,-263.44818,41.72356,26827.832,25584.742,28070.92,-1011020670.0,30334.7,26891.21,26402.766,27568.191,28400.846,29.288614,23.351713,11.477913,48.0,96.0,-48.0,26213.875,26544.088,26874.375,26192.955,26447.898,26939.889,25905.39
